Well_Name,depth_m,Facies,Porosity,reflection_strength,instantaneous_phase,instantaneous_frequency,instantaneous_amplitude,rms_attribute,discontinuity,sweetness,thin_bed_indicator,relative_amp_change_x,relative_amp_change_y
C5,2004.172,2.0,0.12357907599999968,4190.9395,-61.577507,0.014150526,2054.1519,3000.6082,17.326471,34793.547,0.0031769588,0.14608216,0.2775892
C5,2008.463,1.0,0.12244678900000011,5171.726,-39.718338,0.015741123,3859.1948,3830.931,16.328606,43226.574,0.0027926273,0.050004534,0.24389032
C5,2012.754,1.0,0.11217752939999999,5917.859,-15.402081,0.015907228,5366.7036,4535.5522,18.174078,49847.445,0.0015019795,-0.0019261042,0.1571455
C5,2017.045,2.0,0.12162818980000252,6447.046,9.170765,0.015851034,5902.2656,4922.4614,18.841978,54608.074,0.000526201,-0.036060493,0.09805743
C5,2021.336,1.0,0.11540049120000018,6773.0723,33.65681,0.015461008,5208.018,4908.332,16.984854,57511.125,-0.0002045979,-0.059355207,0.05482149
C5,2025.627,1.0,0.1254440773999999,6965.9355,57.54035,0.015612006,3442.6467,4572.234,13.984396,59003.098,-7.662573e-05,-0.06665341,0.02423636
C5,2029.9180000000001,0.0,0.1158104798000007,7056.814,81.65714,0.015668498,903.68506,4174.824,11.747234,59233.297,-1.5037444e-05,-0.0586524,-0.005605539
C5,2034.2089999999998,2.0,0.11402175960000029,7009.503,105.86123,0.015857138,-1793.9614,4027.6572,10.77471,57704.16,0.00018669889,-0.04470857,-0.037492063
C5,2038.5,2.0,0.1120567482000004,6863.249,130.35669,0.015879191,-4134.5664,4241.9526,11.284501,54249.996,0.00025172354,-0.026741134,-0.06673765
C5,2042.791,0.0,0.09743404179999988,6520.228,74.886246,0.015208487,-5483.3896,4634.8896,13.446081,49664.984,-0.00033689995,-0.013627317,-0.085937925
C5,2047.0819999999999,0.0,0.10211656680000002,6120.52,18.379707,0.015365756,-5681.7466,4896.1157,15.7637825,45319.312,-0.00013106984,-0.0098479055,-0.09889444
C5,2051.373,0.0,0.10815706859999988,5730.661,-77.883896,0.015205064,-4947.828,4820.4243,15.870189,41540.137,-0.0004413623,-0.020398565,-0.10734129
C5,2055.6639999999998,0.0,0.09410158019999995,5308.1694,-134.39572,0.015424507,-3519.6616,4393.5483,13.757404,38038.824,-0.00076946034,-0.05374829,-0.11301573
C5,2059.955,0.0,0.09923610620000005,5022.3936,-110.568565,0.017204233,-1833.6328,3785.2717,12.052914,35689.66,-0.00010693869,-0.09221382,-0.12465249
C5,2064.246,0.0,0.10622310780000055,4802.0986,-83.99215,0.019328203,169.76653,3263.8674,13.367897,33899.37,0.00029991785,-0.1257818,-0.13718612
C5,2068.537,0.0,0.1086043270000002,4582.6855,-54.13472,0.022330258,2133.4944,3006.0383,17.164532,32180.879,0.001159904,-0.15834315,-0.15145612
C5,2072.828,0.0,0.10235408200000047,4388.324,-19.639828,0.025657138,3521.989,2981.4312,21.174006,30713.445,0.002269144,-0.18229617,-0.15255468
C5,2077.1189999999997,1.0,0.115475819,4213.402,19.994291,0.027352534,3541.825,3056.2766,23.62609,29505.24,0.0020966686,-0.19945765,-0.113893986
C5,2081.41,2.0,0.12481247219999979,4135.86,62.247395,0.027912647,1895.467,3153.7266,25.002434,29131.549,0.001487779,-0.20911929,-0.044158008
C5,2085.701,2.0,0.12724009900000122,4254.3594,105.36573,0.027778681,-841.85095,3252.8884,26.127642,30204.809,0.0010391413,-0.22106917,0.027983507
C5,2089.992,1.0,0.12410416279999859,4527.277,28.277128,0.026347216,-3360.9766,3326.958,25.619064,32331.281,7.36968e-05,-0.2177879,0.080310345
C5,2094.283,2.0,0.13243047179999987,4849.185,-51.022747,0.024474556,-4273.416,3357.023,24.099037,34842.74,-0.000785178,-0.12117031,0.10583038
C5,2098.574,1.0,0.11497929019999972,5171.2344,-133.21542,0.02321583,-3162.62,3355.833,23.474861,37382.766,-0.0007403989,-0.04868147,0.094761
C5,2102.865,1.0,0.1251320137999989,5372.501,-97.35255,0.021813447,-603.8233,3358.5684,23.036354,38928.707,-0.0007324483,0.012265603,0.059855275
C5,2107.156,2.0,0.12254766020000002,5336.138,-63.656,0.020417152,2153.33,3404.9229,21.106348,38650.934,-0.0006324167,0.06584533,0.02141685
C5,2111.447,3.0,0.11072498659999858,5103.012,-32.116405,0.0192487,3918.702,3506.9805,19.051739,36968.54,-7.456006e-05,0.11152686,-0.024969816
C5,2115.738,0.0,0.1133509515999996,4676.0103,-2.3817816,0.017333625,4335.25,3589.583,19.67818,33945.406,2.1996442e-05,0.14999056,-0.07186505
C5,2120.029,1.0,0.11216649980000007,4097.932,24.394508,0.013346985,3641.0027,3505.5273,21.921938,29919.041,-0.0018437864,0.15778896,-0.13327998
C5,2124.3199999999997,0.0,0.12453765039999977,3497.7634,45.012394,0.009871314,2510.3718,3156.1636,21.767721,25775.264,-0.0033274407,0.16974878,-0.2289589
C5,2128.611,2.0,0.12187904000000067,3047.6577,60.261204,0.01105233,1399.5759,2578.9863,18.823467,22721.64,-0.0005329188,0.10569586,-0.27911896
C5,2132.902,0.0,0.07876059140000029,2747.8992,77.334404,0.010334132,566.4793,1955.9321,15.680474,20807.7,-0.00034210892,0.023043845,-0.22514293
C5,2137.193,0.0,0.0792268054000006,2622.4548,93.29816,0.0083390325,-107.93239,1568.8761,14.454067,20220.477,-0.002384959,-0.024221765,-0.12051153
C5,2141.484,0.0,0.08079184700000001,2695.449,106.17996,0.010438481,-841.85095,1577.5514,14.637512,21239.592,-0.0012584415,-0.034956932,0.010947969
C5,2145.775,0.0,0.07856470599999976,3032.2446,122.3049,0.015289385,-1734.4546,1927.8237,15.789158,24584.945,0.0019654485,-0.0056507853,0.045322683
C5,2150.066,0.0,0.07997600459999989,3419.4033,145.92336,0.017718352,-2686.5652,2383.3074,17.719593,28295.812,0.0024928064,0.009356181,0.03825254
C5,2154.357,0.0,0.07319020979999977,3653.4175,-66.70606,0.018508948,-3222.1274,2691.3364,19.175367,30487.822,0.0015831445,0.011173804,0.021941133
C5,2158.648,0.0,0.08265768060000123,3757.5317,-38.11418,0.019255428,-3083.278,2762.2349,19.085838,31497.305,0.0011860337,-0.00069401,0.019988272
C5,2162.939,0.0,0.0800246214000002,3656.5442,-128.36917,0.018650731,-2051.8247,2603.703,18.93627,30685.268,0.00035428198,-0.024285078,0.026733557
C5,2167.23,0.0,0.07456480239999995,3330.9365,-99.55826,0.018192738,-564.15204,2300.919,19.037468,27873.71,0.0006918383,-0.072134286,0.0431278
C5,2171.5209999999997,0.0,0.08809732379999934,2933.4485,-71.45486,0.02012988,764.83563,1990.5132,18.704025,24415.588,0.0038672548,-0.15023282,0.08169648
C5,2175.812,0.0,0.0842043867999999,2459.0193,-40.35902,0.0052839955,1478.9186,1775.8201,19.730131,20292.455,-0.010048278,-0.25709745,0.14513919
C5,2180.103,0.0,0.08319897539999911,2078.8643,-12.196514,0.013500342,1459.0828,1647.4849,25.641378,16656.033,-0.0017101747,-0.3554505,0.22564027
C5,2184.3940000000002,0.0,0.08327153880000121,1942.4849,-31.341726,0.02021486,1102.0415,1608.5706,34.609024,15079.83,0.0042155203,-0.30255353,0.2223523
C5,2188.685,0.0,0.08685238580000021,1926.8505,-20.114616,0.019380473,883.84937,1662.8094,38.338314,14582.509,0.0019687407,-0.13596599,0.14148217
C5,2192.976,0.0,0.09454847860000046,2116.5273,-10.176437,0.019360777,1062.3702,1718.2496,37.785492,15945.371,0.00041967246,0.19280627,0.19691536
C5,2197.267,2.0,0.1508332896000028,2321.933,19.731316,0.020135298,1320.2334,1730.8138,38.1217,17667.312,0.00016592137,0.29944235,0.0899539
C5,2201.558,2.0,0.14711064999999848,2417.333,50.83552,0.020928584,1379.7402,1696.8444,40.398327,18514.076,0.0005490396,0.34570056,0.05583485
C5,2205.849,2.0,0.13997720859999033,2437.9373,3.1651638,0.021850102,963.19196,1635.207,42.400604,18803.18,0.0017208654,0.38831952,0.062250666
C5,2210.14,3.0,0.14942839680000086,2310.013,36.918324,0.02022449,149.93088,1566.1406,43.35639,17851.957,0.0011762725,0.41871986,0.09923235
C5,2214.431,1.0,0.12686114620000088,2109.044,68.1603,0.019197129,-583.9876,1499.6333,41.76354,16188.467,0.0016501641,0.41479933,0.14938158
C5,2218.7219999999998,0.0,0.10242041479999939,1953.9238,97.81526,0.0053402013,-1079.8785,1455.5814,39.624672,14821.413,-0.010948201,0.38416147,0.23212568
C5,2223.013,2.0,0.17400657500000044,1867.8038,46.064583,0.017320827,-1278.235,1481.9841,39.13432,14030.969,0.0015010976,0.30206528,0.1228496
C5,2227.304,1.0,0.12299266559999883,1975.4526,-7.178896,0.018606797,-1317.9062,1580.9869,40.528366,14717.08,0.002306902,0.15447013,-0.043844886
C5,2231.5950000000003,1.0,0.11937425820000161,2145.5637,-18.43586,0.018613733,-1377.4132,1651.8696,40.671116,15731.83,0.0012129383,0.030381335,-0.15505014
C5,2235.886,2.0,0.11617527839999992,2289.1184,-69.68211,0.019278327,-1337.7418,1636.6962,38.26422,16437.27,0.0007288204,-0.07318446,-0.23665687
C5,2240.177,2.0,0.16210350379999708,2347.8577,-79.90172,0.019463968,-960.8647,1560.5985,36.03527,16671.338,7.934987e-05,-0.14012283,-0.32965937
C5,2244.468,0.0,0.11245078700000014,2262.9312,-89.834564,0.019336047,-207.11055,1475.8485,35.20289,16096.422,-0.0008735731,-0.16953261,-0.26273772
C5,2248.759,0.0,0.12510389980000036,2053.009,-59.96501,0.020515118,586.3149,1402.0549,35.18107,14618.328,-0.0006943429,-0.20766266,-0.20725767
C5,2253.05,0.0,0.10576811860000018,1761.2246,-28.274073,0.025680037,1042.5345,1314.2783,39.4205,12558.559,0.0035896504,-0.26293012,-0.111656345
C5,2257.341,0.0,0.11707917360000007,1445.7787,11.395419,0.025564292,844.1781,1190.3728,41.17093,10310.227,0.0028656775,-0.28852868,-0.008196645
C5,2261.632,2.0,0.14220616160000035,1196.435,-29.113888,0.019061577,169.76657,1056.812,42.517227,8442.145,-0.0039122594,-0.18573451,0.030369308
C5,2265.923,1.0,0.11914319939999879,1214.459,-39.668327,0.023562811,-326.1244,1013.1516,38.082634,8738.452,0.00054463407,-0.021219386,0.09417576
C5,2270.214,2.0,0.10147921779999947,1563.5724,-3.269433,0.023598365,-266.61746,1136.7455,30.899149,11418.995,0.00056005863,0.0834376,-0.0116370255
C5,2274.505,1.0,0.11967873880000172,1966.7554,-46.815624,0.02292208,467.30106,1379.7736,26.468803,14402.289,-0.00015721907,0.15416119,-0.11954628
C5,2278.796,2.0,0.12555659320000015,2340.115,-51.406506,0.024702726,1478.9185,1670.4138,26.890835,17111.18,0.0018036873,0.20226462,-0.20174803
C5,2283.087,0.0,0.10481889219999978,2663.582,-13.246722,0.022845615,2272.344,1909.7064,29.404428,19424.035,0.0006558711,0.20817423,-0.24200866
C5,2287.3779999999997,2.0,0.12006048479999977,2926.1782,22.044268,0.019102084,2391.358,2032.9601,28.460167,21287.592,-0.0019432149,0.19714005,-0.22306646
C5,2291.669,2.0,0.11555395180000023,3231.8875,51.5524,0.018516866,1736.7819,2104.579,23.271074,23464.639,-0.0012974133,0.16980784,-0.17938481
C5,2295.96,0.0,0.11203192880000078,3571.7617,80.15652,0.017642748,467.30115,2276.0637,17.972239,25913.254,-0.001108509,0.13182457,-0.12892121
C5,2300.251,2.0,0.13392922559999362,3960.0715,107.41033,0.017827576,-1198.8923,2649.2766,15.008128,28916.906,-0.00023183496,0.10300533,-0.064882785
C5,2304.542,2.0,0.11706507239999998,4465.059,134.94966,0.017606027,-3003.9353,3194.046,14.742131,33108.453,-0.00013967826,0.072448835,-0.01473909
C5,2308.833,0.0,0.1146460682000016,4935.402,82.14674,0.017189877,-4392.43,3729.087,16.420225,36762.184,-0.00043855267,0.046314664,0.03121625
C5,2313.124,1.0,0.12578261419999986,5481.9224,-51.299026,0.01801215,-4987.499,4047.4053,17.752344,41091.28,0.00043593912,0.016248755,0.060871866
C5,2317.415,2.0,0.13343861599999998,5923.707,-143.47456,0.017427498,-4332.923,4061.1553,16.800886,44665.15,-9.2756236e-05,-0.0046635736,0.07812765
C5,2321.706,0.0,0.11060226939999757,6146.9077,-116.553276,0.017483823,-2428.702,3850.4482,14.107684,46361.363,7.203669e-05,-0.023925623,0.08479849
C5,2325.997,0.0,0.10029014059999886,6229.4375,-89.54496,0.017299121,149.9308,3617.941,11.592748,48495.465,0.00010547948,-0.04238023,0.0714781
C5,2330.288,1.0,0.12311644619999923,5981.13,-62.821976,0.016733645,2609.5498,3544.315,10.355562,48193.42,-9.050824e-05,-0.055171065,0.056792736
C5,2334.5789999999997,0.0,0.12265456319999823,5558.9316,-36.97251,0.016542263,4156.7295,3640.117,10.708027,46292.746,0.00024481825,-0.07739968,0.026103126
C5,2338.87,NA,NA,4855.7744,-11.418684,0.014776581,4474.0996,3746.3923,12.819862,41763.11,-0.00082951866,-0.09437399,-0.0068389047
C5,2343.161,NA,NA,4096.537,11.407587,0.01512768,3819.5234,3666.692,15.353969,36397.793,0.000276273,-0.13455516,-0.049504068
C5,2347.452,NA,NA,3344.1533,34.776222,0.012791221,2688.892,3306.3018,15.417674,30736.041,-0.0013151047,-0.17521507,-0.10163132
C5,2351.743,NA,NA,2556.8467,54.535587,0.012644843,1478.9185,2712.0603,12.000347,24375.945,-0.00042745552,-0.24550098,-0.14968652
C5,2356.034,NA,NA,2001.4419,74.06883,0.014247051,526.808,2022.9375,8.491568,19942.21,0.002898577,-0.30777514,-0.21235663
C5,2360.325,NA,NA,1352.523,96.07712,0.009886383,-8.754218,1392.2375,7.296064,14273.308,0.0010099435,-0.2899312,-0.16101043
C5,2364.616,NA,NA,1349.6992,91.349205,0.0,-246.78185,914.75024,9.376439,15304.868,-0.005998755,-0.3246303,-0.1305949
C6,1394.85,NA,NA,2289.462,-1.9565158,0.0016795457,30.917046,1690.3906,23.179487,26217.11,-0.006072917,-0.016037093,0.024809705
C6,1399.1409999999998,NA,NA,2968.3894,100.63798,0.033221427,-2230.3455,2180.9177,27.62146,33134.605,0.021139406,0.24539988,0.1740896
C6,1403.432,NA,NA,3562.9458,-88.042885,0.014872248,-3380.8123,2482.012,31.977055,37968.402,-0.0005791389,0.25319418,0.15321074
C6,1407.723,NA,NA,3780.3247,-145.06883,0.018774977,-2964.264,2557.9097,32.303295,36834.91,0.0015713959,0.23050022,0.01353028
C6,1412.014,NA,NA,3887.391,-116.066,0.013754443,-1595.605,2437.9143,32.517715,34345.527,-0.003781481,0.18710653,-0.13144234
C6,1416.3049999999998,NA,NA,3450.182,-94.81869,0.015933536,70.58834,2188.236,34.462845,28494.057,-0.0015586775,0.060713157,-0.22805704
C6,1420.596,NA,NA,3219.8616,-70.20521,0.019441903,1320.2334,1901.2212,33.585285,24808.152,0.0011703175,-0.05423665,-0.37483764
C6,1424.887,NA,NA,2622.3955,-40.172127,0.019688334,1697.1106,1686.9489,33.698357,19310.164,-1.4714741e-05,-0.19697046,-0.25531623
C6,1429.1779999999999,NA,NA,2055.3142,-9.758379,0.026447378,1260.7266,1581.466,40.4727,14664.824,0.005435478,-0.33297437,-0.21884812
C6,1433.4689999999998,NA,NA,1764.829,-8.903527,0.020574871,487.13666,1494.1194,50.915028,12218.399,-0.0013182885,-0.40313265,-0.18696038
C6,1437.76,NA,NA,1558.0369,-17.120293,0.021776898,30.91708,1387.8171,51.432922,10719.639,-0.00050889625,-0.31232867,-0.045148347
C6,1442.051,NA,NA,1443.054,-23.480206,0.022281252,30.917046,1345.8402,46.944412,10261.529,-0.00025226362,-0.18945234,-0.00084784295
C6,1446.3419999999999,NA,NA,1811.5968,-69.06101,0.02319298,526.8079,1427.9604,48.715847,13489.455,0.00015650173,-0.27242327,-0.06541231
C6,1450.6329999999998,NA,NA,2188.4912,-33.233433,0.022851411,1280.5621,1567.692,51.77339,16642.309,-0.001152206,-0.27244177,-0.031362746
C6,1454.924,NA,NA,2587.2024,2.066513,0.02712598,1697.1105,1712.1182,46.18268,19563.557,0.0018920223,-0.26660913,-0.08962708
C6,1459.215,NA,NA,2964.5898,3.969643,0.028101854,1359.9047,1889.3529,41.44918,22254.398,0.0017899743,-0.2914479,-0.105325885
C6,1463.5059999999999,NA,NA,3168.3308,47.380272,0.028119594,249.10905,2105.038,40.927746,23474.836,0.0011874438,-0.27924213,-0.12419547
C6,1467.797,NA,NA,3426.4626,50.818287,0.027693033,-980.70044,2295.1094,43.507214,25524.723,0.00069381355,-0.21706769,-0.1696921
C6,1472.088,NA,NA,3502.5579,13.597381,0.025487069,-1674.9478,2435.2656,46.511917,26350.105,-0.0011867168,-0.12416993,-0.16797471
C6,1476.379,NA,NA,3431.9353,-67.03122,0.024525007,-1555.9341,2554.9722,49.62484,24816.303,-0.0016523437,-0.019077221,-0.13316883
C6,1480.6699999999998,NA,NA,3335.7378,-29.14597,0.027022872,-1119.5497,2643.4756,53.93743,23043.164,0.0013747306,0.073508605,-0.114634566
C6,1484.961,NA,NA,3281.7393,32.597885,0.025840042,-980.70044,2655.3682,55.922886,21947.73,0.00074151496,0.14395414,0.036948867
C6,1489.252,NA,NA,3528.9973,-67.48545,0.022867665,-1099.7142,2587.3213,53.671795,23512.584,-0.0016275555,0.17716652,0.05274198
C6,1493.543,NA,NA,3731.359,-72.1604,0.02349127,-980.70044,2491.2456,50.892303,25125.084,-0.00035131743,0.1317501,0.0480517
C6,1497.8339999999998,NA,NA,3658.6992,-35.872025,0.022686549,-345.96002,2396.3132,49.59105,24787.527,-0.0005810584,0.1343455,0.039202612
C6,1502.125,NA,NA,3362.7505,-40.826748,0.022361474,407.79416,2250.7017,48.991856,22786.66,-0.00056066894,0.1725533,0.051528376
C6,1506.416,NA,NA,2944.0488,-6.2836432,0.022759575,903.685,2055.1165,48.348347,20108.076,-0.0001968654,0.22666857,0.029334784
C6,1510.7069999999999,NA,NA,2436.7056,-11.125561,0.02355764,1042.5345,1866.5126,51.239944,16768.348,0.00012944057,0.349725,-0.055760358
C6,1514.9979999999998,NA,NA,2052.0186,5.265337,0.021947026,784.67126,1720.7258,57.878452,14505.923,-0.002246061,0.39545995,-0.14994836
C6,1519.289,NA,NA,1734.8756,-40.831776,0.029162321,526.8079,1606.4327,61.773453,12649.663,0.0042132237,0.29049593,-0.16766323
C6,1523.58,NA,NA,1650.87,-15.782986,0.026537351,586.3149,1496.3654,58.419636,12310.949,0.0011904447,0.039968703,-0.09433624
C6,1527.8709999999999,NA,NA,1658.5458,-14.789145,0.025109917,983.0276,1400.852,56.133556,12398.324,-8.8285036e-05,-0.10435409,-0.049214944
C6,1532.1619999999998,NA,NA,1741.1603,23.999653,0.023399016,1121.8771,1352.7155,56.897663,12657.4795,-0.0011827543,-0.1487325,-0.0060304534
C6,1536.453,NA,NA,1884.7006,60.145515,0.022949053,744.99994,1341.3094,52.973946,13393.512,-0.0007472277,-0.14033574,0.01922716
C6,1540.744,NA,NA,1965.4097,55.59629,0.022015281,149.93085,1358.9968,43.88777,13840.47,-0.0007347916,-0.14041898,0.12812702
C6,1545.0349999999999,NA,NA,2083.0461,49.604618,0.023459889,-266.61746,1425.7032,41.055317,14501.014,0.0015815854,-0.16819085,0.17820501
C6,1549.326,NA,NA,2241.073,-34.15549,0.019404175,-683.1658,1540.8922,41.099358,15436.286,-0.0018099265,-0.19648372,0.21116737
C6,1553.617,NA,NA,2308.2637,-4.1807013,0.018176302,-1139.3855,1680.0415,40.57083,15846.373,-0.0028454876,-0.18696864,0.25207967
C6,1557.908,NA,NA,2357.699,23.89733,0.021100556,-1496.4269,1801.9177,40.58974,16023.899,-0.00038518643,-0.27324054,0.30498102
C6,1562.1989999999998,NA,NA,2485.2278,-43.507385,0.0240286,-1635.2765,1880.2858,40.10491,16702.695,0.0014837498,-0.19442078,0.29535347
C6,1566.49,NA,NA,2709.5647,-46.38896,0.025831236,-1278.235,1916.5616,37.95584,18177.668,0.0019231304,0.0103998715,0.19097304
C6,1570.781,NA,NA,2861.2324,-86.4859,0.02630877,-226.94618,1928.694,36.205814,19304.531,0.0011272166,0.06508221,0.11883799
C6,1575.072,NA,NA,2917.445,-45.845165,0.026039628,1121.877,1935.1061,34.963078,19935.3,-3.6057343e-05,0.100218564,0.041635435
C6,1579.3629999999998,NA,NA,2859.8157,-5.6201887,0.026793838,1875.6313,1960.9269,34.77085,19879.023,0.00032528557,0.103434354,-0.0015751256
C6,1583.654,NA,NA,2776.1848,35.76986,0.028065125,1538.4253,1999.4503,37.03678,19554.018,0.0018054747,0.084078945,0.012432946
C6,1587.945,NA,NA,2685.8872,79.12374,0.026583752,308.61603,1997.0728,43.249996,18910.143,0.001172387,0.03991609,0.05683112
C6,1592.2359999999999,NA,NA,2532.4146,40.18925,0.022400014,-941.02905,1938.877,49.02339,17788.594,-0.0016746138,0.04590016,0.11773793
C6,1596.527,NA,NA,2403.4434,34.79189,0.02008197,-1397.2488,1851.4034,52.033833,16833.502,-0.002503488,0.0525167,0.15479909
C6,1600.818,NA,NA,2367.0544,-14.186278,0.019840222,-1139.3855,1785.6956,54.470306,16476.611,-0.001519418,0.008784586,0.1856276
C6,1605.109,NA,NA,2412.9526,16.462101,0.020556496,-544.3163,1760.9784,56.502792,16570.47,-4.043097e-05,-0.037821822,0.19170053
C6,1609.3999999999999,NA,NA,2402.8718,8.216954,0.020448498,-266.6175,1733.0903,56.97785,16367.332,0.00062163366,-0.052006006,0.15599309
C6,1613.6909999999998,NA,NA,2395.2063,-40.195023,0.021089643,-385.63123,1680.9359,56.055172,16228.701,0.0024363426,-0.090935625,0.10075495
C6,1617.982,NA,NA,2378.8508,-47.616585,0.017363353,-464.9738,1642.3745,53.104275,15983.436,-6.297613e-05,-0.13787335,0.0134397345
C6,1622.273,NA,NA,2301.7,-60.79438,0.0056689754,-28.58983,1673.4004,51.172188,15282.677,-0.011118054,-0.20436962,-0.13910358
C6,1626.5639999999999,NA,NA,2446.2888,-52.03717,0.019879136,1062.3701,1764.1372,51.12933,16310.755,0.0026655763,-0.18559943,-0.19629128
C6,1630.855,NA,NA,2605.4248,-21.32867,0.021448337,2073.9873,1860.0234,50.9122,17502.57,0.0028054595,-0.15040387,-0.14750205
C6,1635.146,NA,NA,2724.0244,11.803859,0.023609772,2371.5225,1920.7249,47.903557,18399.773,0.0031455352,-0.13101445,-0.08390231
C6,1639.437,NA,NA,2707.2532,48.27529,0.023199044,1558.2611,1921.8889,42.56565,18268.086,0.0013286533,-0.11477102,-0.06374139
C6,1643.7279999999998,NA,NA,2548.9775,84.11225,0.02245008,130.09523,1853.0996,39.576664,17023.451,2.7569555e-05,-0.10067315,-0.08019503
C6,1648.019,NA,NA,2370.7217,78.79223,0.020788154,-1119.5498,1742.6117,41.079338,15618.559,-0.001734963,-0.07318505,-0.08107241
C6,1652.31,NA,NA,2203.8064,30.904942,0.022480294,-1595.6052,1655.6306,40.2314,14441.829,-0.00023908706,-0.028539287,-0.08070726
C6,1656.6009999999999,NA,NA,2141.0364,-94.36841,0.024402512,-1238.5638,1626.4335,41.031548,14080.051,0.0012583014,0.008215427,0.0073196357
C6,1660.8919999999998,NA,NA,2138.9927,-96.67238,0.024052272,-306.28873,1618.5303,45.255844,14133.488,0.0003040701,0.05691621,0.09731354
C6,1665.183,NA,NA,2161.5437,-59.517395,0.0243559,725.16437,1616.7693,47.7017,14436.239,7.897175e-06,0.055089526,0.18916257
C6,1669.474,NA,NA,2288.954,-21.893373,0.02561713,1419.4116,1654.9934,46.808002,15221.839,0.000758338,0.07749566,0.23634635
C6,1673.7649999999999,NA,NA,2433.8481,17.678946,0.025187379,1657.4395,1722.7455,47.07033,15981.177,0.00010406451,0.13971029,0.158236
C6,1678.056,NA,NA,2544.5925,56.587395,0.025439981,1300.3978,1781.3229,48.108658,16724.451,0.00050358067,0.17996924,-0.011208534
C6,1682.347,NA,NA,2622.2861,95.88606,0.02774249,407.79416,1805.8877,50.74412,17286.246,0.0030857632,0.14885539,-0.25030857
C6,1686.638,NA,NA,2603.9905,58.74155,0.017101834,-703.0015,1799.175,51.03372,17263.43,-0.007146601,0.07725665,-0.27085376
C6,1690.9289999999999,NA,NA,2588.4873,-14.840217,0.02693171,-1417.0845,1780.454,48.061996,17220.074,0.0030839161,0.03749564,-0.25057662
C6,1695.2199999999998,NA,NA,2536.0068,-13.237194,0.026488172,-1278.2349,1784.8552,46.57634,16886.977,0.002791185,-0.030859603,-0.18345366
C6,1699.511,NA,NA,2446.5342,-52.319324,0.017091742,-266.61752,1838.6013,48.99033,16293.099,-0.0067161475,-0.17105521,-0.11522722
C6,1703.802,NA,NA,2448.8801,-45.916687,0.029209472,1022.6989,1914.6074,50.05522,16235.384,0.0051557366,-0.2893151,-0.0550593
C6,1708.0929999999998,NA,NA,2639.298,-0.79506516,0.022868413,1776.4531,1992.6158,42.069305,17452.75,-0.0011839732,-0.28939798,0.0005775823
C6,1712.384,NA,NA,2989.2407,54.531143,0.02567841,1399.5762,2115.9612,35.043377,19973.656,0.0019650925,-0.32723126,0.07136716
C6,1716.675,NA,NA,3475.7356,94.19813,0.022068605,-147.6036,2316.5818,32.622726,23968.791,-0.0010016821,-0.24301484,-0.007841004
C6,1720.966,NA,NA,3796.4531,128.28882,0.020838775,-1992.3177,2553.229,32.438065,27013.258,-0.001150761,-0.2132194,-0.049073536
C6,1725.257,NA,NA,3983.0854,40.479725,0.020498954,-3261.7983,2730.7449,33.454002,28632.21,-0.00025508026,-0.19350934,-0.06777374
C6,1729.548,NA,NA,3880.7917,-87.85431,0.01872965,-3281.6338,2778.8298,35.24549,28162.322,-0.0009559715,-0.16192876,-0.06462172
C6,1733.839,NA,NA,3549.219,-98.92149,0.01797045,-2230.3452,2663.5544,37.608017,26033.85,-0.0010781278,-0.13200259,-0.06729868
C6,1738.1299999999999,NA,NA,3119.975,-111.16147,0.017041432,-782.344,2386.2869,38.648808,23183.283,-0.002121511,-0.123130694,-0.076651946
C6,1742.4209999999998,NA,NA,2586.443,-84.83655,0.019401353,348.28726,2008.0968,38.16842,19539.139,-0.00029642854,-0.091332465,-0.066188894
C6,1746.712,NA,NA,2050.806,-54.866104,0.023611937,665.6575,1636.9369,40.79221,15576.895,0.003343123,-0.031576235,-0.028858265
C6,1751.003,NA,NA,1557.0166,-18.391338,0.02577941,308.616,1356.7411,49.384148,11749.355,0.0050058947,-0.031002786,-0.030196428
C6,1755.2939999999999,NA,NA,1395.3329,-38.56834,0.011295598,-187.27492,1178.5897,60.434307,10516.473,-0.009752515,0.012920697,0.19983043
C6,1759.585,NA,NA,1410.8859,-1.11935,0.026456006,-445.13818,1077.8832,62.930893,10785.066,0.00560844,-0.16794771,0.57789075
C6,1763.876,NA,NA,1721.6376,-120.25117,0.021216443,-405.46692,1045.5325,54.03667,14187.424,0.0009270533,0.051210802,0.30488163
C6,1768.167,NA,NA,1958.4944,-87.47687,0.02079647,-127.76803,1093.5402,47.056644,17083.291,0.00095575326,0.054703817,0.112523235
C6,1772.458,NA,NA,2030.6543,-55.351303,0.0114199845,268.9447,1199.4427,40.10627,18197.895,-0.008151069,0.046281047,-0.1417772
C6,1776.749,NA,NA,2061.3613,-17.710173,0.02450291,764.8356,1329.7484,36.40025,18971.28,0.0053032087,0.0009860463,-0.25307742
C6,1781.04,NA,NA,2215.9014,-59.85905,0.019862436,1280.562,1468.4788,35.619812,20531.184,0.0014728765,-0.028861681,-0.16679056
C6,1785.331,NA,NA,2231.8894,-29.176352,0.017748818,1677.2749,1591.1144,35.404617,20549.852,0.0010459579,-0.0045291847,-0.06645253
C6,1789.6219999999998,NA,NA,2053.5432,-1.7586869,0.015990498,1736.7817,1640.6362,35.83382,18899.523,0.0022468497,0.021394888,0.041034408
